Species,InspectionType,Condition,YearMonth,Country,NumberOfConditions,Throughput,NumberOfThroughputPlants,PercentageOfThroughput
Sheep,Total Rejection,Polyarthritis,2018-05,Wales,207,183962,19,0.113
Sheep,Total Rejection,Polyarthritis,2018-06,Wales,63,182658,19,0.034
Sheep,Total Rejection,Processing Fault,2018-04,England,3,636003,141,0
Sheep,Total Rejection,Processing Fault,2018-05,England,2,692840,139,0
Sheep,Total Rejection,Processing Fault,2018-05,Wales,78,183962,19,0.042
Sheep,Total Rejection,Septicaemia/Fever,2018-04,England,147,636003,141,0.023
Sheep,Total Rejection,Septicaemia/Fever,2018-05,England,203,692840,139,0.029
Sheep,Total Rejection,Septicaemia/Fever,2018-06,England,121,614959,142,0.02
Sheep,Total Rejection,Septicaemia/Fever,2018-04,Wales,17,151597,19,0.011
Sheep,Total Rejection,Septicaemia/Fever,2018-05,Wales,34,183962,19,0.018
Sheep,Total Rejection,Septicaemia/Fever,2018-06,Wales,9,182658,19,0.005
